timestamp,ground_truth_x,ground_truth_y,ground_truth_z,pgo_x,pgo_y,pgo_z,orientation,filtered_binned_data_json,raw_binned_data_json,total_measurements,rejected_measurements,late_drops,rejection_reasons
1761603523.269979,0.0,0.0,0.0,6.76665770279781,-6.35605455742522,-161.67530101677747,A,"{""bin_start_time"": 1761632322.262254, ""bin_end_time"": 1761632323.262254, ""phone_node_id"": 0, ""measurements"": {""1"": [[469.90937065730844, -414.57244896890165, 144.096731137038], [483.0202378558234, -402.4372901463186, 134.85057404917302], [487.71772289866595, -399.4767096605781, 131.4754015369348], [463.5562874362399, -402.2536556172653, 195.0475965524225], [480.269884041355, -409.60970583283404, 142.02016536549488]], ""3"": [[149.33227822759216, -12.566029328178901, -182.31282342797599], [157.68913012274092, -14.933779797252656, -168.14315466917006], [158.54754694598273, -25.906332117865066, -172.88012411382135], [155.2193447963732, -16.75258284366866, -174.30520924243956], [167.27139413474083, -15.281763585313135, -168.61419989414532]], ""2"": [[401.48163337210104, 341.44607261542825, 97.586257026128], [394.37627078990675, 336.47219183753134, 128.10082418897096], [391.8841259612122, 354.3678991533696, 96.01678951747975]], ""0"": [[521.2872301986871, 118.72062117641784, 593.7727155564379], [507.8373776303307, 90.46875936337399, 611.487204658283], [525.0079187186057, 97.39924805362024, 593.0295707309605]]}}","{""bin_start_time"": 1761632322.269983, ""bin_end_time"": 1761632323.269983, ""phone_node_id"": 0, ""measurements"": {""1"": [[469.90937065730844, -414.57244896890165, 144.096731137038], [483.0202378558234, -402.4372901463186, 134.85057404917302], [487.71772289866595, -399.4767096605781, 131.4754015369348], [463.5562874362399, -402.2536556172653, 195.0475965524225], [480.269884041355, -409.60970583283404, 142.02016536549488]], ""3"": [[149.33227822759216, -12.566029328178901, -182.31282342797599], [157.68913012274092, -14.933779797252656, -168.14315466917006], [158.54754694598273, -25.906332117865066, -172.88012411382135], [155.2193447963732, -16.75258284366866, -174.30520924243956], [167.27139413474083, -15.281763585313135, -168.61419989414532]], ""2"": [[401.48163337210104, 341.44607261542825, 97.586257026128], [396.75250489217615, 349.6613355987487, 66.43342719657772], [394.37627078990675, 336.47219183753134, 128.10082418897096], [391.8841259612122, 354.3678991533696, 96.01678951747975], [386.45483500993504, 340.9455894480997, 132.03319860297165]], ""0"": [[521.2872301986871, 118.72062117641784, 593.7727155564379], [507.8373776303307, 90.46875936337399, 611.487204658283], [525.0079187186057, 97.39924805362024, 593.0295707309605], [527.220444441792, 103.64678493336488, 596.7452948583475]]}}",1244,118,101,"{""statistical_outlier_z5.7_anchor1"": 1, ""statistical_outlier_z4.2_anchor2"": 2, ""statistical_outlier_z2.2_anchor1"": 2, ""statistical_outlier_z2.2_anchor3"": 2, ""statistical_outlier_z2.4_anchor1"": 5, ""statistical_outlier_z3.3_anchor1"": 1, ""statistical_outlier_z3.2_anchor3"": 1, ""statistical_outlier_z4.3_anchor1"": 2, ""statistical_outlier_z3.1_anchor1"": 1, ""statistical_outlier_z2.6_anchor2"": 2, ""statistical_outlier_z3.7_anchor2"": 2, ""statistical_outlier_z2.8_anchor2"": 1, ""statistical_outlier_z3.7_anchor0"": 1, ""statistical_outlier_z3.8_anchor0"": 1, ""statistical_outlier_z2.1_anchor0"": 3, ""statistical_outlier_z3.5_anchor2"": 1, ""statistical_outlier_z3.0_anchor0"": 1, ""statistical_outlier_z38.0_anchor2"": 1, ""statistical_outlier_z2.7_anchor1"": 2, ""statistical_outlier_z2.7_anchor0"": 3, ""statistical_outlier_z5.7_anchor0"": 1, ""statistical_outlier_z4.1_anchor0"": 1, ""statistical_outlier_z11.8_anchor2"": 1, ""statistical_outlier_z17.1_anchor2"": 1, ""statistical_outlier_z2.3_anchor2"": 5, ""statistical_outlier_z2.2_anchor0"": 4, ""statistical_outlier_z2.5_anchor2"": 1, ""statistical_outlier_z3.0_anchor2"": 3, ""statistical_outlier_z3.0_anchor1"": 2, ""statistical_outlier_z3.2_anchor0"": 1, ""statistical_outlier_z4.5_anchor0"": 1, ""statistical_outlier_z5.5_anchor1"": 2, ""statistical_outlier_z2.1_anchor2"": 3, ""statistical_outlier_z3.9_anchor0"": 2, ""statistical_outlier_z4.0_anchor1"": 1, ""statistical_outlier_z2.7_anchor2"": 1, ""statistical_outlier_z2.5_anchor0"": 2, ""statistical_outlier_z2.9_anchor2"": 3, ""statistical_outlier_z2.4_anchor0"": 1, ""statistical_outlier_z2.4_anchor2"": 4, ""statistical_outlier_z4.9_anchor0"": 1, ""statistical_outlier_z2.9_anchor0"": 3, ""statistical_outlier_z3.2_anchor1"": 1, ""statistical_outlier_z3.4_anchor2"": 3, ""statistical_outlier_z2.6_anchor0"": 2, ""statistical_outlier_z2.2_anchor2"": 6, ""statistical_outlier_z4.9_anchor2"": 3, ""statistical_outlier_z9.0_anchor2"": 1, ""statistical_outlier_z6.3_anchor0"": 1, ""statistical_outlier_z3.3_anchor2"": 1, ""statistical_outlier_z2.0_anchor2"": 3, ""statistical_outlier_z5.3_anchor0"": 1, ""statistical_outlier_z5.5_anchor0"": 1, ""statistical_outlier_z7.0_anchor1"": 2, ""statistical_outlier_z4.9_anchor3"": 1, ""statistical_outlier_z5.3_anchor2"": 1, ""statistical_outlier_z3.2_anchor2"": 1, ""statistical_outlier_z2.8_anchor1"": 1, ""statistical_outlier_z2.0_anchor1"": 1, ""statistical_outlier_z11.4_anchor2"": 1, ""statistical_outlier_z5.6_anchor1"": 1, ""statistical_outlier_z2.9_anchor1"": 2, ""statistical_outlier_z3.1_anchor2"": 2, ""statistical_outlier_z3.9_anchor1"": 1, ""statistical_outlier_z4.0_anchor2"": 1, ""statistical_outlier_z3.4_anchor1"": 1}"
1761603531.976405,0.0,0.0,0.0,-14.725200054269342,-6.359960886110502,-217.46101280974455,A,"{""bin_start_time"": 1761632330.968789, ""bin_end_time"": 1761632331.968789, ""phone_node_id"": 0, ""measurements"": {""2"": [[390.35540632880526, 352.8493284685432, 96.66958233680009], [395.4180345868728, 353.9172538343296, 59.52440979817781], [383.35244904572187, 347.2371936057302, 124.46377459913327], [389.2927638076666, 351.9999160514879, 98.50483818947005], [381.4548797357683, 357.0465868224808, 105.35136242207426], [401.2958838908385, 344.43843076383956, 80.92453883226227]], ""3"": [[129.4748722496714, 14.957854154458898, -156.93476369187678], [112.3244005830532, 16.166182492698205, -157.34638088392938], [110.3785219497423, 15.711155473080254, -166.04138485898915], [101.42152403986005, 10.847786015224296, -176.66918237202546]], ""1"": [[472.09309341360296, -415.62065658172645, 128.65294778492122], [483.8059162106222, -413.20928854844874, 105.90051603691658], [477.5488869458577, -414.39581495558787, 132.43552817905962], [488.59095341469026, -399.76467860471126, 127.29132720415727]]}}","{""bin_start_time"": 1761632330.976415, ""bin_end_time"": 1761632331.976415, ""phone_node_id"": 0, ""measurements"": {""1"": [[487.9765741153946, -404.55080755083793, 134.61614771106625], [472.09309341360296, -415.62065658172645, 128.65294778492122], [483.8059162106222, -413.20928854844874, 105.90051603691658], [477.5488869458577, -414.39581495558787, 132.43552817905962], [488.59095341469026, -399.76467860471126, 127.29132720415727]], ""2"": [[390.35540632880526, 352.8493284685432, 96.66958233680009], [395.4180345868728, 353.9172538343296, 59.52440979817781], [383.35244904572187, 347.2371936057302, 124.46377459913327], [389.2927638076666, 351.9999160514879, 98.50483818947005], [381.4548797357683, 357.0465868224808, 105.35136242207426], [401.2958838908385, 344.43843076383956, 80.92453883226227]], ""3"": [[129.4748722496714, 14.957854154458898, -156.93476369187678], [112.3244005830532, 16.166182492698205, -157.34638088392938], [110.3785219497423, 15.711155473080254, -166.04138485898915], [101.42152403986005, 10.847786015224296, -176.66918237202546]]}}",1384,132,101,"{""statistical_outlier_z5.7_anchor1"": 1, ""statistical_outlier_z4.2_anchor2"": 2, ""statistical_outlier_z2.2_anchor1"": 2, ""statistical_outlier_z2.2_anchor3"": 2, ""statistical_outlier_z2.4_anchor1"": 5, ""statistical_outlier_z3.3_anchor1"": 1, ""statistical_outlier_z3.2_anchor3"": 1, ""statistical_outlier_z4.3_anchor1"": 3, ""statistical_outlier_z3.1_anchor1"": 1, ""statistical_outlier_z2.6_anchor2"": 3, ""statistical_outlier_z3.7_anchor2"": 2, ""statistical_outlier_z2.8_anchor2"": 1, ""statistical_outlier_z3.7_anchor0"": 2, ""statistical_outlier_z3.8_anchor0"": 1, ""statistical_outlier_z2.1_anchor0"": 3, ""statistical_outlier_z3.5_anchor2"": 2, ""statistical_outlier_z3.0_anchor0"": 2, ""statistical_outlier_z38.0_anchor2"": 1, ""statistical_outlier_z2.7_anchor1"": 3, ""statistical_outlier_z2.7_anchor0"": 3, ""statistical_outlier_z5.7_anchor0"": 1, ""statistical_outlier_z4.1_anchor0"": 1, ""statistical_outlier_z11.8_anchor2"": 1, ""statistical_outlier_z17.1_anchor2"": 1, ""statistical_outlier_z2.3_anchor2"": 5, ""statistical_outlier_z2.2_anchor0"": 4, ""statistical_outlier_z2.5_anchor2"": 1, ""statistical_outlier_z3.0_anchor2"": 3, ""statistical_outlier_z3.0_anchor1"": 3, ""statistical_outlier_z3.2_anchor0"": 1, ""statistical_outlier_z4.5_anchor0"": 1, ""statistical_outlier_z5.5_anchor1"": 2, ""statistical_outlier_z2.1_anchor2"": 3, ""statistical_outlier_z3.9_anchor0"": 2, ""statistical_outlier_z4.0_anchor1"": 1, ""statistical_outlier_z2.7_anchor2"": 1, ""statistical_outlier_z2.5_anchor0"": 2, ""statistical_outlier_z2.9_anchor2"": 3, ""statistical_outlier_z2.4_anchor0"": 1, ""statistical_outlier_z2.4_anchor2"": 5, ""statistical_outlier_z4.9_anchor0"": 1, ""statistical_outlier_z2.9_anchor0"": 3, ""statistical_outlier_z3.2_anchor1"": 1, ""statistical_outlier_z3.4_anchor2"": 3, ""statistical_outlier_z2.6_anchor0"": 2, ""statistical_outlier_z2.2_anchor2"": 6, ""statistical_outlier_z4.9_anchor2"": 3, ""statistical_outlier_z9.0_anchor2"": 2, ""statistical_outlier_z6.3_anchor0"": 1, ""statistical_outlier_z3.3_anchor2"": 1, ""statistical_outlier_z2.0_anchor2"": 4, ""statistical_outlier_z5.3_anchor0"": 1, ""statistical_outlier_z5.5_anchor0"": 1, ""statistical_outlier_z7.0_anchor1"": 2, ""statistical_outlier_z4.9_anchor3"": 1, ""statistical_outlier_z5.3_anchor2"": 1, ""statistical_outlier_z3.2_anchor2"": 1, ""statistical_outlier_z2.8_anchor1"": 1, ""statistical_outlier_z2.0_anchor1"": 1, ""statistical_outlier_z11.4_anchor2"": 1, ""statistical_outlier_z5.6_anchor1"": 1, ""statistical_outlier_z2.9_anchor1"": 2, ""statistical_outlier_z3.1_anchor2"": 2, ""statistical_outlier_z3.9_anchor1"": 1, ""statistical_outlier_z4.0_anchor2"": 2, ""statistical_outlier_z3.4_anchor1"": 1, ""statistical_outlier_z11.0_anchor2"": 1, ""statistical_outlier_z3.3_anchor0"": 1, ""statistical_outlier_z5.2_anchor1"": 1}"
1761603537.591234,0.0,0.0,0.0,29.753037010286988,64.35965161318875,-184.52642992570534,A,"{""bin_start_time"": 1761632336.575957, ""bin_end_time"": 1761632337.575957, ""phone_node_id"": 0, ""measurements"": {""3"": [[178.48501643289325, 31.857307608974278, 84.42873243663563], [219.9745342070565, 47.21066098366923, 56.62471006436653], [233.19470425513333, 72.72136895683383, 53.21496410226116], [217.63517909835016, 124.33836499438979, -72.77293321937043], [202.0333839482802, 41.912655200377706, 39.062016134104546]], ""2"": [[394.52486220503283, 344.4328312597214, 104.26964012842923], [390.28553772661667, 362.54878442161055, 49.604213085767576], [392.4421663286634, 342.71114226129913, 121.50398782435622], [385.6866001883066, 356.6498816567882, 101.34943684788949], [390.2043527370969, 352.7127883885727, 97.77142738132235]], ""1"": [[484.4357933388579, -408.8006064009231, 124.579397728473], [475.27997109379754, -419.310602992675, 129.98679661795748], [474.8227542825173, -415.82230553050175, 132.89154314275373], [485.3983411713381, -409.1779222955105, 124.78332538461362]]}}","{""bin_start_time"": 1761632336.5912378, ""bin_end_time"": 1761632337.5912378, ""phone_node_id"": 0, ""measurements"": {""3"": [[178.48501643289325, 31.857307608974278, 84.42873243663563], [219.9745342070565, 47.21066098366923, 56.62471006436653], [233.19470425513333, 72.72136895683383, 53.21496410226116], [217.63517909835016, 124.33836499438979, -72.77293321937043], [202.0333839482802, 41.912655200377706, 39.062016134104546]], ""2"": [[394.52486220503283, 344.4328312597214, 104.26964012842923], [390.28553772661667, 362.54878442161055, 49.604213085767576], [392.4421663286634, 342.71114226129913, 121.50398782435622], [385.6866001883066, 356.6498816567882, 101.34943684788949], [389.2028155598879, 346.52343115981205, 111.9449865670048], [404.5652290286774, 353.07398399717516, 33.31271957280434], [390.2043527370969, 352.7127883885727, 97.77142738132235]], ""1"": [[484.4357933388579, -408.8006064009231, 124.579397728473], [475.27997109379754, -419.310602992675, 129.98679661795748], [474.8227542825173, -415.82230553050175, 132.89154314275373], [485.3983411713381, -409.1779222955105, 124.78332538461362], [476.39945010901897, -415.6775902693818, 117.06709564888115]]}}",1454,141,101,"{""statistical_outlier_z5.7_anchor1"": 1, ""statistical_outlier_z4.2_anchor2"": 2, ""statistical_outlier_z2.2_anchor1"": 2, ""statistical_outlier_z2.2_anchor3"": 2, ""statistical_outlier_z2.4_anchor1"": 5, ""statistical_outlier_z3.3_anchor1"": 1, ""statistical_outlier_z3.2_anchor3"": 1, ""statistical_outlier_z4.3_anchor1"": 3, ""statistical_outlier_z3.1_anchor1"": 1, ""statistical_outlier_z2.6_anchor2"": 3, ""statistical_outlier_z3.7_anchor2"": 2, ""statistical_outlier_z2.8_anchor2"": 1, ""statistical_outlier_z3.7_anchor0"": 2, ""statistical_outlier_z3.8_anchor0"": 1, ""statistical_outlier_z2.1_anchor0"": 3, ""statistical_outlier_z3.5_anchor2"": 2, ""statistical_outlier_z3.0_anchor0"": 2, ""statistical_outlier_z38.0_anchor2"": 1, ""statistical_outlier_z2.7_anchor1"": 3, ""statistical_outlier_z2.7_anchor0"": 3, ""statistical_outlier_z5.7_anchor0"": 1, ""statistical_outlier_z4.1_anchor0"": 1, ""statistical_outlier_z11.8_anchor2"": 1, ""statistical_outlier_z17.1_anchor2"": 1, ""statistical_outlier_z2.3_anchor2"": 6, ""statistical_outlier_z2.2_anchor0"": 4, ""statistical_outlier_z2.5_anchor2"": 1, ""statistical_outlier_z3.0_anchor2"": 4, ""statistical_outlier_z3.0_anchor1"": 3, ""statistical_outlier_z3.2_anchor0"": 1, ""statistical_outlier_z4.5_anchor0"": 1, ""statistical_outlier_z5.5_anchor1"": 2, ""statistical_outlier_z2.1_anchor2"": 3, ""statistical_outlier_z3.9_anchor0"": 2, ""statistical_outlier_z4.0_anchor1"": 1, ""statistical_outlier_z2.7_anchor2"": 3, ""statistical_outlier_z2.5_anchor0"": 2, ""statistical_outlier_z2.9_anchor2"": 4, ""statistical_outlier_z2.4_anchor0"": 1, ""statistical_outlier_z2.4_anchor2"": 5, ""statistical_outlier_z4.9_anchor0"": 1, ""statistical_outlier_z2.9_anchor0"": 3, ""statistical_outlier_z3.2_anchor1"": 2, ""statistical_outlier_z3.4_anchor2"": 3, ""statistical_outlier_z2.6_anchor0"": 2, ""statistical_outlier_z2.2_anchor2"": 6, ""statistical_outlier_z4.9_anchor2"": 3, ""statistical_outlier_z9.0_anchor2"": 3, ""statistical_outlier_z6.3_anchor0"": 1, ""statistical_outlier_z3.3_anchor2"": 1, ""statistical_outlier_z2.0_anchor2"": 4, ""statistical_outlier_z5.3_anchor0"": 1, ""statistical_outlier_z5.5_anchor0"": 1, ""statistical_outlier_z7.0_anchor1"": 2, ""statistical_outlier_z4.9_anchor3"": 1, ""statistical_outlier_z5.3_anchor2"": 1, ""statistical_outlier_z3.2_anchor2"": 1, ""statistical_outlier_z2.8_anchor1"": 1, ""statistical_outlier_z2.0_anchor1"": 1, ""statistical_outlier_z11.4_anchor2"": 1, ""statistical_outlier_z5.6_anchor1"": 1, ""statistical_outlier_z2.9_anchor1"": 2, ""statistical_outlier_z3.1_anchor2"": 2, ""statistical_outlier_z3.9_anchor1"": 1, ""statistical_outlier_z4.0_anchor2"": 2, ""statistical_outlier_z3.4_anchor1"": 2, ""statistical_outlier_z11.0_anchor2"": 1, ""statistical_outlier_z3.3_anchor0"": 1, ""statistical_outlier_z5.2_anchor1"": 1, ""statistical_outlier_z4.6_anchor2"": 1}"
1761603564.68038,0.0,0.0,0.0,16.202884538072762,-36.9569629115456,-272.58512406164124,B,"{""bin_start_time"": 1761632363.6720588, ""bin_end_time"": 1761632364.6720588, ""phone_node_id"": 0, ""measurements"": {""0"": [[735.3828369382353, -21.05490730060067, 324.3220220941464], [735.6071454645861, -16.950170991047244, 313.99811981095945], [736.1861511904358, -27.07191788757948, 314.48062270559836], [728.8193939108371, -1.5264380010387921, 332.2964956879159], [737.5735598181932, -10.041628277134116, 314.78311511048685], [734.8106129242677, -36.7096068952016, 321.7371099134536]], ""1"": [[475.11831957008417, -405.7893800546679, 143.10332436301982], [497.1710874149862, -390.0842095128709, 124.0613530770917], [495.13794075893844, -392.4414960454557, 124.75612931877343], [496.1216333187081, -389.3307520909974, 135.31404372582892], [478.9261427899689, -413.1063090295564, 115.85304135972873]], ""2"": [[299.98793594376997, 401.8788546689977, -189.19995892740366], [265.36727466914317, 426.36352877562007, -190.1666397259848], [259.43613974987284, 431.26259530928587, -184.39485697487217], [259.3392066098963, 416.9702214415336, -204.70224802367932], [274.5841328485031, 413.9089642045654, -196.05846918442316]], ""3"": [[149.83896811106814, 16.047552740755812, -175.0764395526793], [150.83237772684186, 17.451901540212713, -175.4110172192671], [156.89732630360814, 17.87619231330336, -169.96373362325534], [150.57525526127503, 17.528688740042462, -168.96401265966838]]}}","{""bin_start_time"": 1761632363.680383, ""bin_end_time"": 1761632364.680383, ""phone_node_id"": 0, ""measurements"": {""0"": [[735.3828369382353, -21.05490730060067, 324.3220220941464], [735.6071454645861, -16.950170991047244, 313.99811981095945], [736.1861511904358, -27.07191788757948, 314.48062270559836], [728.8193939108371, -1.5264380010387921, 332.2964956879159], [737.5735598181932, -10.041628277134116, 314.78311511048685], [734.8106129242677, -36.7096068952016, 321.7371099134536], [736.5761381887223, -29.455190470657357, 323.4393055973957]], ""1"": [[475.11831957008417, -405.7893800546679, 143.10332436301982], [497.1710874149862, -390.0842095128709, 124.0613530770917], [495.13794075893844, -392.4414960454557, 124.75612931877343], [504.61887562210103, -369.3251866856339, 136.23030810178858], [496.1216333187081, -389.3307520909974, 135.31404372582892], [478.9261427899689, -413.1063090295564, 115.85304135972873]], ""2"": [[299.98793594376997, 401.8788546689977, -189.19995892740366], [265.36727466914317, 426.36352877562007, -190.1666397259848], [259.43613974987284, 431.26259530928587, -184.39485697487217], [259.3392066098963, 416.9702214415336, -204.70224802367932], [274.5841328485031, 413.9089642045654, -196.05846918442316], [253.251641718075, 420.98205893355293, -201.49122070990168]], ""3"": [[149.83896811106814, 16.047552740755812, -175.0764395526793], [150.83237772684186, 17.451901540212713, -175.4110172192671], [156.89732630360814, 17.87619231330336, -169.96373362325534], [150.57525526127503, 17.528688740042462, -168.96401265966838]]}}",1829,177,238,"{""statistical_outlier_z5.7_anchor1"": 1, ""statistical_outlier_z4.2_anchor2"": 3, ""statistical_outlier_z2.2_anchor1"": 2, ""statistical_outlier_z2.2_anchor3"": 2, ""statistical_outlier_z2.4_anchor1"": 6, ""statistical_outlier_z3.3_anchor1"": 1, ""statistical_outlier_z3.2_anchor3"": 1, ""statistical_outlier_z4.3_anchor1"": 3, ""statistical_outlier_z3.1_anchor1"": 1, ""statistical_outlier_z2.6_anchor2"": 4, ""statistical_outlier_z3.7_anchor2"": 2, ""statistical_outlier_z2.8_anchor2"": 2, ""statistical_outlier_z3.7_anchor0"": 2, ""statistical_outlier_z3.8_anchor0"": 1, ""statistical_outlier_z2.1_anchor0"": 3, ""statistical_outlier_z3.5_anchor2"": 3, ""statistical_outlier_z3.0_anchor0"": 2, ""statistical_outlier_z38.0_anchor2"": 1, ""statistical_outlier_z2.7_anchor1"": 5, ""statistical_outlier_z2.7_anchor0"": 3, ""statistical_outlier_z5.7_anchor0"": 1, ""statistical_outlier_z4.1_anchor0"": 1, ""statistical_outlier_z11.8_anchor2"": 1, ""statistical_outlier_z17.1_anchor2"": 1, ""statistical_outlier_z2.3_anchor2"": 7, ""statistical_outlier_z2.2_anchor0"": 4, ""statistical_outlier_z2.5_anchor2"": 3, ""statistical_outlier_z3.0_anchor2"": 4, ""statistical_outlier_z3.0_anchor1"": 3, ""statistical_outlier_z3.2_anchor0"": 3, ""statistical_outlier_z4.5_anchor0"": 2, ""statistical_outlier_z5.5_anchor1"": 2, ""statistical_outlier_z2.1_anchor2"": 5, ""statistical_outlier_z3.9_anchor0"": 2, ""statistical_outlier_z4.0_anchor1"": 1, ""statistical_outlier_z2.7_anchor2"": 5, ""statistical_outlier_z2.5_anchor0"": 2, ""statistical_outlier_z2.9_anchor2"": 5, ""statistical_outlier_z2.4_anchor0"": 2, ""statistical_outlier_z2.4_anchor2"": 7, ""statistical_outlier_z4.9_anchor0"": 1, ""statistical_outlier_z2.9_anchor0"": 3, ""statistical_outlier_z3.2_anchor1"": 2, ""statistical_outlier_z3.4_anchor2"": 4, ""statistical_outlier_z2.6_anchor0"": 2, ""statistical_outlier_z2.2_anchor2"": 8, ""statistical_outlier_z4.9_anchor2"": 4, ""statistical_outlier_z9.0_anchor2"": 3, ""statistical_outlier_z6.3_anchor0"": 1, ""statistical_outlier_z3.3_anchor2"": 2, ""statistical_outlier_z2.0_anchor2"": 5, ""statistical_outlier_z5.3_anchor0"": 1, ""statistical_outlier_z5.5_anchor0"": 1, ""statistical_outlier_z7.0_anchor1"": 2, ""statistical_outlier_z4.9_anchor3"": 1, ""statistical_outlier_z5.3_anchor2"": 2, ""statistical_outlier_z3.2_anchor2"": 1, ""statistical_outlier_z2.8_anchor1"": 1, ""statistical_outlier_z2.0_anchor1"": 1, ""statistical_outlier_z11.4_anchor2"": 1, ""statistical_outlier_z5.6_anchor1"": 1, ""statistical_outlier_z2.9_anchor1"": 3, ""statistical_outlier_z3.1_anchor2"": 2, ""statistical_outlier_z3.9_anchor1"": 2, ""statistical_outlier_z4.0_anchor2"": 2, ""statistical_outlier_z3.4_anchor1"": 2, ""statistical_outlier_z11.0_anchor2"": 1, ""statistical_outlier_z3.3_anchor0"": 1, ""statistical_outlier_z5.2_anchor1"": 1, ""statistical_outlier_z4.6_anchor2"": 1, ""statistical_outlier_z4.9_anchor1"": 1, ""statistical_outlier_z6.3_anchor1"": 1, ""statistical_outlier_z3.5_anchor1"": 1, ""statistical_outlier_z11.1_anchor3"": 1, ""statistical_outlier_z6.4_anchor0"": 1, ""statistical_outlier_z2.6_anchor3"": 1}"
