timestamp,ground_truth_x,ground_truth_y,ground_truth_z,pgo_x,pgo_y,pgo_z,orientation,variance_x,variance_y,variance_z,covariance_xy,covariance_xz,covariance_yz
1761087583.835848,240.0,300.0,150.0,248.77869094037888,308.4817186927684,-88.6520506635794,A,4.475114363751842,1.5346032583663634,20.82141226320684,0.419563967645797,1.8457632852256285,3.02538059260919
1761087626.733856,240.0,300.0,150.0,227.1208900422362,330.1941417537118,-27.20591867165962,B,1.5306731349366018,1.1853220445263781,31.753252747697832,0.5692634941237597,2.2944603819388423,2.2830960812019114
1761087904.680952,240.0,300.0,150.0,209.87495309748223,313.79546770950265,-78.17454951583099,C,10.047648653681618,3.6240258144565014,66.67397480314081,0.3930050190155564,11.787049666133376,-0.850293158598116
1761094634.675559,0.0,0.0,0.0,25.07041103742766,-0.32107521540043293,-200.23344597682797,A,12.70793464695111,6.462021605816664,90.344496254606,2.280806015531452,-22.380686169154394,-8.894571219277015
1761094769.103428,240.0,300.0,50.0,252.21352029585145,353.0306242888188,-198.45688753151626,A,21.646313590009637,38.306300017566855,47.451631156901335,19.590079562928665,-12.848999322793619,-23.742500705232846
