timestamp,ground_truth_x,ground_truth_y,ground_truth_z,pgo_x,pgo_y,pgo_z,orientation,binned_data_json
1761085193.681104,0.0,0.0,150.0,70.09207957555209,-21.243778246441714,-99.61288555174359,A,"{""bin_start_time"": 1761113992.6562712, ""bin_end_time"": 1761113993.6562712, ""phone_node_id"": 0, ""measurements"": {""3"": [[39.68385361135417, -13.424524173519398, -53.56280344854258], [37.88313843956872, -15.182861322526238, -64.11200000022934], [34.53886590559991, -12.50289491498246, -53.62596722391023], [43.7702360720775, -11.015441261720797, -56.09658178538318], [43.75486507361681, -12.62919286464044, -54.47031549364574], [44.22854150689574, -13.657191853257807, -48.438798775941066]], ""1"": [[227.86147213832123, -352.27413245508444, 465.9518055743261], [276.7917443820576, -396.97834009948946, 398.6521387548195], [231.21087756584123, -338.43469371617834, 470.50981730934166], [200.68609410101615, -347.5985113555086, 476.4759873675823], [208.605970446081, -312.791457259273, 496.7635789385823]], ""0"": [[703.5593193789175, 176.7218861679806, 310.31380740196795], [699.2994295578991, 169.56596844634677, 313.77171664260857], [681.4041531818582, 227.0693250608949, 324.14796257712993], [696.9411767599578, 192.10045759840713, 308.4905352307069], [663.4651716409421, 189.86968004876815, 384.53019467609244]], ""2"": [[330.33677717829005, 208.26580571179363, 362.75607205762685], [344.9253836870106, 356.3085047511676, -195.34515384405043], [371.27261238907374, 353.68171371992145, 97.7235522785172], [322.6297248676369, 244.1268918616209, -307.2069681856474]]}}"
1761085299.959668,40.0,50.0,150.0,267.6899802973188,294.6001487266735,19.89962872873066,A,"{""bin_start_time"": 1761114098.950319, ""bin_end_time"": 1761114099.950319, ""phone_node_id"": 0, ""measurements"": {""2"": [[317.8677963429877, -55.362481760438726, 227.85973681494943], [335.56873614161395, -53.76742438266767, 216.59106029468055], [317.06903809021213, -48.518380757376036, 233.92774913043107], [340.1874611600143, -54.52574192936812, 209.0656230386901]], ""0"": [[350.7365134395926, 114.7128981704338, 149.09342417953297], [341.40418938807045, 124.05856157490153, 162.65501150668828], [350.7686162834708, 108.44686534890019, 151.02865697137327], [350.25285213077547, 102.68658749443203, 148.37251875938983], [349.38882915488824, 107.48603867848306, 154.86509468238467]], ""3"": [[324.724903568334, 30.92428243291981, 220.9828630426921], [350.67434630142736, -0.6242836979160339, 179.61935618393446], [340.65556263295605, -0.6718492847878279, 195.96514043513628], [329.0686171362807, 14.252362270659056, 219.8333809632236]]}}"
1761085348.381401,20.0,30.0,150.0,164.11302903447475,179.78789346542976,-16.943018803553656,A,"{""bin_start_time"": 1761114147.3687198, ""bin_end_time"": 1761114148.3687198, ""phone_node_id"": 0, ""measurements"": {""0"": [[484.7981791260224, 123.57350632487586, 256.0162378652357], [480.8956945466426, 171.996226036035, 239.2752164263224], [484.15848435450494, 154.70091920562527, 235.07060136155522], [467.4226607905644, 187.80794727284282, 246.91138313295738], [453.2555892388796, 222.6364865846483, 248.9204002587166], [433.15214742736435, 251.17032631744175, 274.46982412763094]], ""3"": [[208.9882404994631, 44.89476898946062, 92.7220310946732], [208.66111598495115, 41.77035525618459, 84.59773104337314], [208.2094011212216, 47.571595702253, 95.61270086700631], [209.95508562699717, 49.4378602005233, 88.11220118776849], [208.8184312839291, 54.00411826763622, 93.29211095400368]], ""2"": [[300.92917407331925, 75.6663588695691, 258.71264817741616], [298.8529993410378, 64.06853164003559, 254.92372984552733], [293.1053664090123, 58.03642538917167, 267.4360063833697], [298.29399119936136, 78.08905066290363, 261.03408777575737]]}}"
1761085451.469196,220.0,0.0,150.0,240.26920706450392,24.937008933649008,42.98279113364593,A,"{""bin_start_time"": 1761114250.4619431, ""bin_end_time"": 1761114251.4619431, ""phone_node_id"": 0, ""measurements"": {""0"": [[521.6170563040124, 251.93494587323616, 322.5111310026157], [480.61292916965715, 215.23019986936765, 409.3606886098787], [520.9366891352877, 229.65185730954389, 345.6023587116291], [475.28497033677974, 198.6211019496441, 423.7249754643636], [562.0056620765442, 229.5791431824367, 276.2825597273981]], ""3"": [[190.07402873971913, -154.46897306086046, 127.2289273717876], [179.92016977729142, -174.3547742271486, 122.76051975904413], [183.40583233525112, -156.69874768609193, 140.17418856203255], [193.85063265340696, -152.14587935570606, 122.05967235312735]], ""1"": [[318.8975263179439, -44.59111692138161, 557.7203600371785], [293.44913649208735, -172.30330585445697, 546.749645709692], [284.8363397561333, -141.39398698080694, 550.792156806903], [299.56192911043115, -95.77526104186342, 544.7299789804118], [264.8901659111993, -174.13270802332727, 549.060105999334], [311.5252870218143, -140.33190934742584, 534.0551944929308]], ""2"": [[180.38591966662437, 155.9798595392908, 103.59152187379648], [181.83146391926883, 150.42406899551753, 101.77877085034683], [180.63491449333546, 153.51504320332765, 96.64449894466752]]}}"
